timestamp,cpu_util_pct,ram_used_mb,ram_total_mb,ram_avail_mb,ram_used_pct,disk_r_s,disk_w_s,disk_rkB_s,disk_wkB_s,disk_r_await_ms,disk_w_await_ms,disk_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_free_mb,gpu_util_pct,dcgmi_power_w,dcgmi_gpu_util_pct,dcgmi_mem_copy_util_pct,dcgmi_gr_active,dcgmi_sm_active,dcgmi_pcie_tx_bytes,dcgmi_pcie_rx_bytes
2026-08-31T15:13:11,0.2,4350,1547350,1531825,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.675,0.000,0.0,0.0
2026-08-31T15:13:12,0.2,4352,1547350,1531823,0.3,0.00,2.00,0.00,7.99,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.685,0.000,0.0,0.0
2026-08-31T15:13:14,0.2,4352,1547350,1531823,0.3,0.00,0.59,0.00,2.38,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.703,0.000,0.0,601019.5
2026-08-31T15:13:15,1.5,4353,1547350,1531822,0.3,0.00,0.89,0.00,3.57,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.712,0.000,0.0,601019.5
2026-08-31T15:13:16,0.3,4356,1547350,1531819,0.3,0.00,1.61,0.00,6.43,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.680,0.000,0.0,692540.5
2026-08-31T15:13:17,0.2,4359,1547350,1531816,0.3,0.00,0.86,0.00,3.46,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.691,0.000,0.0,692540.5
2026-08-31T15:13:18,0.2,4361,1547350,1531815,0.3,0.00,1.20,0.00,4.80,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.681,0.000,0.0,741651.5
2026-08-31T15:13:18,0.3,4362,1547350,1531813,0.3,0.00,3.04,0.00,12.16,0.00,0.00,0.15,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.717,0.000,0.0,741651.5
2026-08-31T15:13:19,0.2,4363,1547350,1531813,0.3,0.00,1.27,0.00,5.08,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.699,0.000,0.0,686187.5
2026-08-31T15:13:21,0.2,4362,1547350,1531813,0.3,0.00,0.71,0.00,2.83,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.711,0.000,0.0,686187.5
2026-08-31T15:13:21,0.2,4362,1547350,1531814,0.3,0.00,1.37,0.00,5.48,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.651,0.000,0.0,730525.0
2026-08-31T15:13:22,0.2,4362,1547350,1531813,0.3,0.00,0.99,0.00,3.97,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.684,0.000,0.0,682219.5
2026-08-31T15:13:23,0.2,4362,1547350,1531813,0.3,0.00,1.00,0.00,4.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.684,0.000,0.0,661801.5
2026-08-31T15:13:24,0.2,4362,1547350,1531813,0.3,0.00,0.89,0.00,3.56,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.644,0.000,0.0,661801.5
2026-08-31T15:13:25,0.3,4362,1547350,1531813,0.3,0.00,1.31,0.00,5.24,0.00,1.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.671,0.000,0.0,721955.0
2026-08-31T15:13:27,0.2,4364,1547350,1531812,0.3,0.00,0.70,0.00,2.79,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.661,0.000,0.0,661582.5
2026-08-31T15:13:28,0.2,4365,1547350,1531810,0.3,0.00,0.67,0.00,2.69,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.666,0.000,0.0,690040.0
2026-08-31T15:13:29,0.2,4365,1547350,1531811,0.3,0.00,1.09,0.00,4.37,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.637,0.000,0.0,710105.0
