timestamp,cpu_util_pct,ram_used_mb,ram_total_mb,ram_avail_mb,ram_used_pct,disk_r_s,disk_w_s,disk_rkB_s,disk_wkB_s,disk_r_await_ms,disk_w_await_ms,disk_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_free_mb,gpu_util_pct,dcgmi_power_w,dcgmi_gpu_util_pct,dcgmi_mem_copy_util_pct,dcgmi_gr_active,dcgmi_sm_active,dcgmi_pcie_tx_bytes,dcgmi_pcie_rx_bytes
2026-08-31T16:46:18,0.4,4356,1547350,1531812,0.3,0.00,6.96,0.00,673.19,0.00,0.12,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.469,0.000,0.0,0.0
2026-08-31T16:46:19,0.2,4357,1547350,1531811,0.3,0.00,2.20,0.00,8.81,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.445,0.000,0.0,0.0
2026-08-31T16:46:20,1.4,4361,1547350,1531806,0.3,0.00,0.89,0.00,3.56,0.00,1.00,0.09,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.431,0.000,0.0,0.0
2026-08-31T16:46:21,0.2,4365,1547350,1531802,0.3,0.00,1.03,0.00,4.11,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.436,0.000,0.0,601462.0
2026-08-31T16:46:22,0.2,4367,1547350,1531801,0.3,0.00,1.01,0.00,4.02,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.441,0.000,0.0,601462.0
2026-08-31T16:46:23,0.2,4368,1547350,1531800,0.3,0.00,1.00,0.00,3.99,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.419,0.000,0.0,675853.5
2026-08-31T16:46:25,0.2,4368,1547350,1531799,0.3,0.00,0.75,0.00,2.99,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.416,0.000,0.0,677868.5
2026-08-31T16:46:26,0.2,4368,1547350,1531799,0.3,0.00,0.87,0.00,3.48,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.442,0.000,0.0,668171.0
2026-08-31T16:46:27,0.2,4370,1547350,1531798,0.3,0.00,0.73,0.00,2.92,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.418,0.000,0.0,674121.0
2026-08-31T16:46:29,0.2,4369,1547350,1531798,0.3,0.00,0.79,0.00,3.16,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.410,0.000,0.0,672693.0
2026-08-31T16:46:30,0.2,4370,1547350,1531798,0.3,0.00,0.68,0.00,2.71,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,0.0,0.5,0.0,64.442,0.000,0.0,672693.0
