timestamp,cpu_util_pct,ram_used_mb,ram_total_mb,ram_avail_mb,ram_used_pct,disk_r_s,disk_w_s,disk_rkB_s,disk_wkB_s,disk_r_await_ms,disk_w_await_ms,disk_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_free_mb,gpu_util_pct,dcgmi_power_w,dcgmi_gpu_util_pct,dcgmi_mem_copy_util_pct,dcgmi_gr_active,dcgmi_sm_active,dcgmi_pcie_tx_bytes,dcgmi_pcie_rx_bytes
2026-09-01T04:34:27,0.2,4815,1547350,1531259,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.761,0.000,0.0,0.0
2026-09-01T04:34:28,0.2,4816,1547350,1531258,0.3,0.00,1.31,0.00,5.23,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.755,0.000,0.0,0.0
2026-09-01T04:34:30,0.2,4818,1547350,1531256,0.3,0.00,0.54,0.00,2.16,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.781,0.000,0.0,600282.0
2026-09-01T04:34:31,0.2,4819,1547350,1531255,0.3,0.00,4.26,0.00,19.87,0.00,0.17,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.794,0.000,0.0,691946.0
2026-09-01T04:34:33,1.4,4822,1547350,1531252,0.3,0.00,0.77,0.00,3.09,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.821,0.000,0.0,691946.0
2026-09-01T04:34:34,0.2,4825,1547350,1531249,0.3,0.00,1.17,0.00,4.68,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.840,0.000,0.0,741311.0
2026-09-01T04:34:34,0.3,4827,1547350,1531247,0.3,0.00,1.62,0.00,6.49,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.827,0.000,0.0,741311.0
2026-09-01T04:34:35,0.3,4829,1547350,1531245,0.3,0.00,1.51,0.00,6.04,0.00,0.00,0.15,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.822,0.000,0.0,754970.5
2026-09-01T04:34:35,0.2,4829,1547350,1531244,0.3,0.00,3.67,0.00,33.03,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.838,0.000,0.0,754970.5
2026-09-01T04:34:36,0.3,4829,1547350,1531245,0.3,0.00,1.72,0.00,6.86,0.00,0.00,0.00,3960.0,95830.0,91392.0,0.0,0.0,0.5,0.0,81.835,0.000,0.0,748092.5
