timestamp,cpu_util_pct,ram_used_mb,ram_total_mb,ram_avail_mb,ram_used_pct,disk_r_s,disk_w_s,disk_rkB_s,disk_wkB_s,disk_r_await_ms,disk_w_await_ms,disk_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_free_mb,gpu_util_pct,dcgmi_power_w,dcgmi_gpu_util_pct,dcgmi_mem_copy_util_pct,dcgmi_gr_active,dcgmi_sm_active,dcgmi_pcie_tx_bytes,dcgmi_pcie_rx_bytes
2026-08-31T03:57:09,2.8,3497,1547349,1532702,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,0.0,0.0
2026-08-31T03:57:11,0.3,3505,1547349,1532693,0.2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,0.0,0.0
2026-08-31T03:57:14,0.2,3513,1547349,1532686,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,634538.0,42887.0
2026-08-31T03:57:16,0.2,3518,1547349,1532681,0.2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,701068.0,102646.0
2026-08-31T03:57:19,0.2,3521,1547349,1532677,0.2,0.00,0.00,4.00,20.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,719719.0,119288.0
2026-08-31T03:57:22,0.1,3524,1547349,1532675,0.2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,737075.0,137042.0
2026-08-31T03:57:24,0.2,3528,1547349,1532671,0.2,0.00,0.00,4.00,33.33,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,701976.0,103057.0
2026-08-31T03:57:27,0.2,3530,1547349,1532669,0.2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,732354.0,133357.0
2026-08-31T03:57:30,0.2,3533,1547349,1532665,0.2,0.00,0.00,3.00,25.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,729243.0,129845.0
2026-08-31T03:57:33,0.2,3536,1547349,1532663,0.2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.0,95830.0,95350.0,0.0,63.4,0.0,0.0,0.000,0.000,673160.0,94864.0
